たんご,Word / vocabulary,単語,noun
たんざく,Strip of fancy paper,null,noun
だんしがくせい,Male student,男子学生,noun
たんじょうび,Birthday,誕生日,noun
だんせい,Man,男性,noun
だんとう,warm winter,暖冬,noun
たんぼ,Rice Field,田んぼ,noun
ちいさい,Small,小さい,adjective
チェックアウト（する）,(At the hotel) checking out,null,other
チェックイン（する）,(At the hotel) checking in,null,other
ちか,underground,地下,noun
ちかい,Close / Near,近い,adjective
ちがい,difference,違い,noun
ちがう,to be different,違う,u-verb
ちかしつ,basement,地下室,noun
ちかてつ,Subway,地下鉄,noun
ちからしごと,physical labor such as construction,力仕事,noun
ちかん,sexual offender / pervert,null,noun
ちきゅう,earth / globe,地球,noun
チケット,ticket,null,noun
ちこくする,to be late,遅刻する,irr-verb
ちこくする,To be late ( for an appointment),遅刻する,irr-verb
ちじん,Acquaintance,知人,noun
ちず,map,地図,noun
ちち,(my) father,父,noun
ちちおや,Father,父親,noun
ちめい,Place name,地名,noun
ちゃいろい,Brown,茶色い,adjective
ちゃみせ,tea house,茶店,noun
ちゅういする,to watch out,注意する,irr-verb
ちゅういする,to watch out / to give warning,注意する,irr-verb
ちゅうがく,Junior high school,中学,noun
ちゅうがくせい,junior high school student,中学生,noun
ちゅうがっこう,Junior high school,中学校,noun
ちゅうきんとう,The middle and Near east,中近東,noun
ちゅうこ,Secondhand,中古,other
ちゅうごく,China,中国,noun
ちゅうしする,to cancel,中止する,irr-verb
ちゅうしゃ,Injection,注射,noun
ちゅうしゃじょう,Parking lot,駐車場,noun
ちゅうしょく,lunch,昼食,noun
ちゅうもんする,to order,注文する,irr-verb
ちゅうもんする,to place an order,注文する,irr-verb
ちょうじょ,The eldest daughter,長女,noun
ちょうしょく,Breakfast,朝食,noun
ちょうちょう,Mayor of a town,町長,noun
ちょうど,Exactly,null,other
ちょうなん,The eldest son,長男,noun
ちょきん,savings,貯金,noun
チョコレート,chocolate,null,noun
ちょっと,A little,null,other
ちょっとちがいます,A little diffrerent,ちょっと違います,other
ちょっとまってください,Please wait.,null,other
ちり,geography,地理,noun
ちんたいマンション,apartment for rent,賃貸マンション,noun
ついたち,1st day of the month,一日,noun
ツイン,(At the hotel) twin room,null,noun
つうがく,going to school,通学,other
つうきん,going to work,通勤,other
つうちょう,Passbook (At the bank),通帳,other
つうちょうきにゅう, (ATM) passbook update,通帳記入,other
つかう,To use,使う,u-verb
つかえません,Can't use it,使えません,other
つかえる,To serve / To work under,仕える,u-verb
つかまる,to be arrested / to be caught,捕まる,u-verb
つかれている,To be tired,疲れている,ru-verb
つかれる,To get tired,疲れる,ru-verb
つき,Moon,月,noun
つぎ,Next,次,noun
つきあう,to date (a person),付き合う,u-verb
つきあう,to keep company,付き合う,u-verb
つぎに,Secondly,次に,other
つぎは～,Next (stop)、 . . .,次は～,other
つぎは～にとまります,Next (we'll stop at) (At the station),次は～に止まります,other
つく,(something) turns on,null,u-verb
つく,to arrive,着く,u-verb
つくえ,Desk,机,noun
つくる,To make,作る,u-verb
つける,To turn on,null,ru-verb
つごうがわるい,Inconvenient / To have a scheduling conflict,都合が悪い,adjective
つたえる,to convey (a message),伝える,ru-verb
つち,Soil,土,noun
つづく,to continue,続く,u-verb
つづける,to continue,続ける,ru-verb
つつむ,to wrap / to cover,包む,u-verb
つとめる,To try hard,勉める,ru-verb
つとめる／～につとめています,To work for,勤める／〜に勤めています,ru-verb
つまらない,Boring,null,adjective
つめたい,Cold (Things / People),冷たい,adjective
つゆ,Rainy Season,雨期,noun
つよい,Strong,強い,adjective
つり,Fishing,null,noun
つれていく,To take (someone) to (a place),連れていく,u-verb
つれてかえる,To bring (a person) back,連れて帰る,u-verb
つれてくる,To bring (a person),連れてくる,irr-verb
て,Hand,手,noun
ていあん,proposal,提案,noun
ディーワーリ,Diwali,null,noun
ていきけん,Commuter's pass,定期券,noun
ていきょう,offer,提供,noun
ていねいないいかた,Polite expression,ていねいな言い方,noun
デート,Date (Romantic、 not calendar),null,noun
でかける,To go out,出かける,ru-verb
てがみ,Letter,手紙,noun
できる,to come into existence / to be made,null,irr-verb
できるだけ,As much as possible,null,other
できれば,if possible,null,other
でぐち,Exit (At the station),出口,noun
でし,apprentice,弟子,noun
てじな,Magic,手品,noun
てすうりょう,Commission (At the bank),手数料,other
テスト,Test,null,noun
てつだう,To help (a person or with a task),手伝う,u-verb
てつづき,procedure,手続き,noun
てつやする,to stay up all night,徹夜する,irr-verb
テニス,Tennis,null,noun
テニスぶ,tennis club,テニス部,noun
では、おげんきで,Take care,では、お元気で,other
デパート,Department store,null,noun
てぶくろ,Gloves,手袋,noun
でも,But,null,other
でる,To appear / To attend,出る,ru-verb
でる,To exit,出る,ru-verb
テレビ,TV,null,noun
てをあげてください,Raise your hand,手をあげてください,other
てん,The heavens / The sky,天,noun
てんいん,hand / arm,手,noun
てんいん,Store Clerk,店員,noun
てんき,Weather,天気,noun
でんき,Electricity,電気,noun
でんき,Lights,null,noun
でんきこうがく,electric engineering,電気工学,noun
でんきだい,charge for electricity,電気代,noun
でんきだい,electricity fee,電気代,noun
てんきよほう,Weather forecast,天気予報,noun
てんごく,Heaven,天気,noun
でんごん,message,伝言,noun
てんさい,Genius,天才,noun
でんしじしょ,Electric Dictionary,電車辞書,noun
でんしじしょ,electronic dictionary,電子辞書,noun
でんしゃ,Train,電車,noun
でんしゃがまいります,A train is arriving (At the station),電車が参ります,other
てんじょう,ceiling,天井,noun
でんち,Battery,電池,noun
てんのう,Japanese emperor,天皇,noun
てんぷら,Tempura,天ぷら,noun
てんらんかい,art exhibition,展覧会,noun
でんわ,Telephone,電話,noun
でんわする,To call,電話する,irr-verb
でんわをかける,To make a phone call,電話をかける,ru-verb
と,Door,戸,noun
ドア,Door,null,noun
ドアがしまります。ごちゅういください,The doors are closing. Please be careful. (At the station),ドアが閉まります。ご注意ください,other
ドイツ,Germany,null,noun
トイレ,Toilet / Restroom,null,noun
とう,to question,問う,u-verb
とうか,ten days,十日,other
どうきゅうせい,classmate,同級生,noun
とうきょう,Tokyo,東京,noun
とうきょうえき,tokyo station,東京駅,noun
とうきょうまでのしていせきをいちまいおねがいします,One reserved ticket to Tokyo please. (At the station),東京までの指定席を一枚お願いします,other
どうぐ,tool,道具,noun
とうじ,at that time,当時,other
とうじ,Toji ( the name of a temple ),東寺,noun
どうし,verb,動詞,noun
どうじ,same time,同時,noun
どうしたらいい,What should one do,null,other
どうして,Why,null,other
どうしよう,What should I/we do?,null,other
どうぞ,Please / Here it is.,null,other
どうぞよろしくおねがいします,Thank you in advance.,どうぞよろしくお願いいたします,other
どうですか,How about . . . ? / How is . . . ?,null,other
どうどうとした（な）,dignified / imposing,堂々とした（な）,adjective
とうなんアジア,Southeast Asia,東南アジア,noun
どうぶつ,animal,動物,noun
どうぶつえん,zoo,動物園,noun
とうほく,Tohoku area,東北,noun
どうも,Thank you.,null,other
どうもありがとうございます。,Thank you very much.,null,other
どうやって,How / By what means,null,other
とうよう,The East,東洋,noun
どうりょう,colleague,同僚,noun
どうりょう,coworker,同僚,noun
とお,Ten,十,noun
とおい,far ( away ),遠い,adjective
とおか,10th day of the month,十日,noun
とおる,to go through / to pass,通る,u-verb
とおる,to pass / to go through,通る,u-verb
とき,when . . . / at the time of . . .,時,noun
ときどき,Sometimes,時々,other
とぐ,to sharpen,研ぐ,u-verb
どくしゃ,reader,読者,noun
とくしゅう,(magazine) feature,特集,noun
どくしょ,Reading books,読書,noun
とくしょく,Characteristics,特色,noun
とくちょう,characteristic,特徴,noun
とくに,especially,特に,other
とくべつ（な）,Special,特別（な）,adjective
とくべつ（な）,special,特別（な）,adjective
とけい,Watch / Clock,時計,noun
とけい,watch / clock,時計,noun
どこ,Where,null,noun
どこでも,anywhere,null,noun
ところ,Place,所,noun
ところが,however / on the contrary,null,other
ところで,By the way,null,other
とし,Year,年,noun
としうえ,being older,年上,noun
としょかん,Library,図書館,noun
とち,Land,土地,noun
どちら,where (polite),null,noun
どちら,Which,null,other
どちらでもいいです,Both are fine,null,other
とっきゅう,Super Express,特急,noun
とつぜん,suddenly,突然,other
どっち,Which,null,other
とても,Very,null,other
となり,Next (similar items),隣,other
となりのひとにきいてください,Ask the person sitting next to you,となりの人に聞いてください,other
とにかく,anyhow / anyway,null,other
どのぐらい,How much / How long,null,other
とぶ,to fly,飛ぶ,u-verb
トマト,Tomato,null,noun
とまる,(something) stops,止まる,u-verb
とまる,To stay ( at a hotel、 etc.),泊まる,u-verb
ともだち,Friend,友だち,noun
ともばたらき,Both Husband and wife working,共働き,other
どようび,Saturday,土曜日,noun
ドライブ,Drive,null,noun
とり,bird,鳥,noun
どりょく,endeavor,努力,noun
とる,To take (a class) / To get (a grade),取る,u-verb
とる,To take (a picture),撮る,u-verb
とる,To take off,null,u-verb
とる,To take(a class),null,u-verb
ドルをえんにかえてください, (At the bank) Please change dollars into yen.,ドルを円にかえてください,other
トレーナー,sweat shirt,null,noun
トロッコれっしゃ,small train usually for tourists,トロッコ列車,noun
どろぼう,thief / burglar,泥棒,noun
とんかつ,Pork Cutlet,null,noun
どんな,what kind of . . .,null,other
ない,there is no . . .,無い,other
ないか,internal medicine,内科,noun
ないか,Physician,内科,noun
なおす,To correct / to fix,直す,u-verb
なか,Inside,中,other
ながい,Long,長い,adjective
ながいあいだ,long time,長い間,noun
なかがいい,be on good or close terms / to get along well,仲がいい,adjective
ながの,nagano,長野,noun
なく,To cry,泣く,u-verb
なくす,To lose,null,u-verb
なぐる,to strike / to hit / to punch,殴る,u-verb
なさる,honorific for: する,null,u-verb
なぜ,why,null,other
なつ,Summer,夏,noun
なつかしい,to miss / long for,null,adjective
なつやすみ,summer vacation,夏休み,noun
ななつ,Seven,七つ,noun
ななにん／しちにん,Seven people,七人,noun
なにか,Something,何か,noun
なにも　＋Negative,not . . . anything,何も 　＋Negative,other
なのか,7th day of the month,七日,noun
なべ,pot,null,noun
なまえ,Name,名前,noun
なまえをつける,to name,名前をつける,ru-verb
なまけもの,lazy person,怠け者,noun
なやみ,Worry,悩み,noun
ならう,To learn,習う,u-verb
なる,To become,null,u-verb
なれる,to get used to . . .,慣れる,ru-verb
なん／なに,What,何,other
なんきょく,Antarctica,南極,noun
なんさいですか,How old are you?,null,other
なんじ,What time,何時,other
なんだか,somehow,null,other
なんでも,anything / everything,null,noun
なんども,many times,何度も,noun
なんども,many times,何度も,other
なんにちからなんぱくのごよやくですか,(At the hotel) How many nights、 starting from what day?,何日から何泊のご予約ですか,other
なんにちぐらいかかりますか,How many days will it take? (Post Office),何日ぐらいかかりますか。,other
なんにん,How many people,何人,other
なんめいさまですか,(At the hotel) How much is it for one night?,一泊いくらですか,other
に,Two,二,noun
にあう,To look good (on somebody),似合う,u-verb
にかげつまえ,Two months ago,二か月前,noun
にがつ,February,二月,noun
にぎやか（な）,Lively,null,adjective
にく,Meat,null,noun
にくや,meat shop,肉屋,noun
にげる,to run away / to escape,逃げる,ru-verb
にこにこする,to smile,null,irr-verb
にさんにち,for two to three days,二三日,other
にし,West,西,noun
にじ,Two o'clock,二時,noun
にじかん,Two hours,二時間,noun
にしぐち,West Exit,西口,noun
にじまでにもつをあずかってくれませんか,(At the hotel) Could you keep my luggage until 2 o'clock,に時まで荷物を預かってくれませんか,other
にしゅうかんまえ,Two weeks ago,二週間前,noun
にじゅうごさい,25 years old,二十五歳,noun
にしゅうめ,second week,二週目,noun
にだい,two vehicles/machines/etc.,二台,other
にちようび,Sunday,日曜日,noun
にっき,Diary,日記,noun
にねんせい,Second-year student,二年生,noun
にばんめ,the second,二番目,noun
にほん,Japan,日本,noun
にほんかい,the japan sea,日本海,noun
にほんご,Japanese,日本語,noun
にほんご,Japanese Language,日本語,noun
にほんじん,Japanese people,日本人,noun
にほんたいちゅうごく,japan versus china,日本対中国,noun
にもつ,Baggage,荷物,noun
ニヤクする,to grin,null,irr-verb
にゅういんする,nothing more than . . .,入院する,other
にゅうし,entrance exam,入試,noun
にゅうしゃ,Entry to a company,入社,noun
ニュース,news,null,noun
にわ,garden,庭,noun
にんき,Popularity,人気,noun
にんきがある,To be popular,人気がある,u-verb
にんぎょ,mermaid,人魚,noun
にんげん,Human Being,人間,noun
ぬいぐるみ,stuffed animal,null,noun
ぬぐ,to take off (clothes),脱ぐ,u-verb
ぬすむ,to steal / to rob,盗む,u-verb
ねがい,Wish,願い,noun
ネクタイ,necktie,null,noun
ねこ,Cat,猫,noun
ねだん,price,値段,noun
ねちゃくちゃ（な）,messy / disorganized,null,adjective
ねつがある,To have a fever,熱がある,u-verb
ねっしんな,enthusiastic,熱心な,adjective
ねむい,Sleepy,眠い,adjective
ねる,To (go to) sleep,寝る,ru-verb
ねん,Year,年,noun
ねんしゅうする,To practice,練習する,irr-verb
ねんど,Clay,粘土,noun
ねんまつ,year-end,年末,other
ノート,Notebook,null,noun
のこす,to leave,残す,u-verb
のこす,to leave / to preserve,残す,u-verb
のど,Throat,null,noun
のどがかわく,To become thirsty,のどが渇く,u-verb
のぼる,To climb,登る,u-verb
のぼる,To go up,上る,u-verb
のみもの,Drink,飲み物,noun
のむ,To drink,飲む,u-verb
のりおくれる,to miss ( a train、 bus、 etc),乗り遅れる,ru-verb
のりおくれる,to miss (transportation),乗り遅れる,ru-verb
のりかえ,Transfer,乗り換え,noun
のりもの,vehicle,乗り物,noun
のる,to ride,乗る,u-verb
のる,To ride / To board,乗る,u-verb
は,Tooth,歯,noun
ばあい,case,場合,noun
パーティー,Party,null,noun
バーベキュー,Barbecue,null,noun
パーマ,(Barber/Beauty Salon) permanent,null,noun
パーマをかける,(Barber/Beauty Salon) to have one's hair permed,null,ru-verb
はい,Yes (More formal),null,other
はい、ほけんしょうをみせてください。,Okay. Please show me your health insurance certificate. (Health and Illness / Doctor's Office),はい、保険証を見せてください。,other
はい。かしこまりました。,(At the hotel) Alright.,null,other
はいいろ,Gray,灰色,adjective
バイオリン,violin,null,noun
はいく,haiku,俳句,noun
バイク,motorcycle,null,noun
はいざら,ashtray,灰皿,noun
はいしゃ,dentist,歯医者,noun
はいたつ,delivery,配達,noun
ばいてん,Shop / Stand,売店,noun
ばいてん,stall,売店,noun
ばいてん,Stand / Stall,売店,noun
バイト,abreviation of アルバイト / Part - time job,null,noun
ばいばい,Selling and Buying,売買,noun
ハイヒール,high heels,null,noun
はいゆう,Actor / Actress,俳優,noun
はいる,To enter,入る,u-verb
バオオ,banana,null,noun
はがき,Postcard,葉書,noun
ばかにする,to insult / to make a fool of,null,irr-verb
はかる,to attempt,図る,u-verb
はかる,to measure,計る,ru-verb
はきました,I threw up,吐きました,other
はく,To put on (items below your waist),null,u-verb
はくし,Blank sheet,白紙,noun
ばくしょうする,to burst into laughter,爆笑する,irr-verb
はくちょう,Swan,白鳥,noun
はこぶ,to carry,運ぶ,u-verb
はし,Chopsticks,null,noun
はしご,ladders,null,noun
はじまる,(something) begins,始まる,ru-verb
はじまる,(Something) begins,始まる,u-verb
はじめ（な）,Serious / Sober / Diligent,null,noun
はじめて,first time,初めて,noun
はじめて,for the first time,初めて,other
はじめは,at first,初めは,noun
はじめは,at first,初めは,other
はじめまして,How do you do?,null,other
はじめる,To begin,始める,ru-verb
はじめる,to begin (something),始める,ru-verb
ばしょ,place,場所,noun
はしりがき,hasty writing,走り書き,noun
はしる,to run,走る,ru-verb
はしる,to run,走る,u-verb
バス,Bus,null,noun
はずかしい,embarrassing / to feel embarrassed,恥ずかしい,adjective
はずかしがりや,shy person,恥ずかしがり屋,noun
バスてい,Bus stop,バス停,noun
パソコン,Personal computer,null,noun
はたけ,Farm,畑,noun
はたち,20 Years old,null,other
はたち,20 years old,二十歳,noun
はたらく,To work,働く,u-verb
はたをおる,To weave,はたを織る,u-verb
はち,Eight,八,noun
はちがつ,August,八月,noun
はちじ,Eight o'clock,八時,noun
ばつ,Wrong,null,noun
はつおん,Pronunciation,発音,noun
はつこい,first love,初恋,noun
はっさい,Eight years old,八歳,noun
はっしんがあります,I have rashes,発疹があります,other
はっせん,Eight thousand,八千,noun
はっぴゃく,Eight hundred,八百,noun
はっぴょう,presentation,発表,noun
はっぴょうする,to make public / to give a presentation,発表する,irr-verb
はつめい,invention,発明,noun
はつゆき,first snow,初雪,noun
はな,flower,花,noun
はな,Nose,鼻,noun
はなし,chat / talk,話,noun
はなし,Talk / Story,話,noun
はなしをする,To have a talk,話す,irr-verb
はなしをする,to have a talk,話をする,irr-verb
はなす,To speak / To talk,話す,u-verb
はなび,fireworks,花火,noun
はなみ,Flower viewing,花見,noun
はなみずがでます,I have a runny nose.,花水が出ます,other
ハヌカー,Hanukkah,null,noun
はは,(my) mother,母,noun
はは,Mother,母,noun
ははおや,mother,母親,noun
ははのひ,Mother's day,母の日,noun
はやい,Early,早い,adjective
はやい,Fast,速い,adjective
はやおきする,To get up early,早起きする,irr-verb
はやく,(do something) early / Fast,早く／速く,other
はらいもどし,refund,払い戻し,noun
はらう,to pay,払う,u-verb
パリけいゆ,via paris,パリ経由,other
はる,Spring,春,noun
はる,to post / to stick,貼る,u-verb
はるまき,spring roll,春巻,noun
はれ,Sunny Weather,晴れ,noun
はれる,to become sunny,晴れる,ru-verb
バレンタインデー,St. Valentine's Day,null,noun
ハロウィーン,Halloween,null,noun
はん,Half,null,noun
パン,Bread,null,noun
はんがく,Half price,半額,noun
ばんぐみ,broadcast program,番組,noun
ばんぐみ,tv program,番組,noun
ばんけん,watch dog,番犬,noun
ばんごう,number,番号,noun
ばんごはん,Dinner,晩ご飯,noun
パンダ,panda,null,noun
はんたいする,to oppose / to object to,反対する,irr-verb
パンツ,Pants,null,noun
バンド,Band,null,noun
はんとし,Half a year,半年,noun
はんにん,criminal,犯人,noun
ハンバーガー,Hamburger,null,noun
はんぶん,Half,半分,noun
ひ,day,日,noun
ひ,Fire,火,noun
ピアノ,Piano,null,noun
ヒーター,heater,null,noun
ビール,Beer,null,noun
ひがし,East,東,noun
ひがしぐち,East Exit,東口,noun
ひく,To play ( a string instrument or piano),弾く,u-verb
ひげ,beard,null,noun
ひげをそる,to shave one's beard,null,u-verb
ひこうき,Airplane,飛行機,noun
ピザ,Pizza,null,noun
ひさしぶり,it has been a long time,久しぶり,other
ビジネス,Business,null,noun
びじゅつかん,Art Museum,美術館,noun
ひだり,Left,左,other
ひだりきき,Left-handed,左利き,noun
ひだりて,Left hand,左手,noun
ひだりにまがる,Turn left (Directions),左に曲がる,other
ひっかく,to scratch,null,u-verb
びっくりする,To be surprised,null,irr-verb
ひっこし,moving,引っ越し,noun
ひっこす,to move ( to another place),引っ越す,u-verb
ひっし,desperate,必死,other
ビデオカメラ,camcorder,null,noun
ひと,Person,人,noun
ひどい,awful,null,adjective
ひとつ,One,一つ,noun
ひとつめのしこうをみぎにまがる,Turn right at the first traffic light (Directions),一つ目の信号を右に曲がる,other
ひとびと,People,人々,noun
ひとり,One person,一人,other
ひとりぐらし,living alone,一人暮らし,noun
ひとりたび,Traveling Alone,一人旅,noun
ひとりで,Alone,一人で,other
ひふか,Dermatologist,皮膚科,noun
ひま（な）,Not busy / To have a lot of free time,暇（な）,adjective
ひみつ,secret tool,null,noun
ひゃく,Hundred,百,noun
ひゃくえん,One hundred yen,百円,noun
ひゃくえんだま,100-yen coin (At the bank),百円玉,other
ひゃくごじゅうえんになります。,It will be 150 yen. (Post Office),百五十円になります。,other
ひゃくまん,One million,百万,noun
ひよう,cost,費用,noun
びょういん,Beauty Parlor,美容院,noun
びょういん,Hospital,病院,noun
びょういん,Hospital,病院,noun
びょうき,Illness,病気,noun
ひょうげん,expression,表現,noun
ひょうし,Cover Page,表紙,noun
びょうしゃする,To describe,描写する,irr-verb
ひょうじゅんご,Standard Japanese,標準語,noun
ひらく,to open,開く,u-verb
ひる,Noon,昼,noun
ひるごはん,Lunch,昼ご飯,noun
ひるね,nap,昼寝,noun
ひるねをする,to take a nap,昼寝をする,irr-verb
ひるやすみ,lunch break,昼休み,noun
ひろい,spacious / wide,広い,adjective
ひろい,wide / spacious,広い,adjective
ひろう, to pick up (something),拾う,u-verb
ひろしま,hiroshima,広島,noun
ひろば,square / open space,広場,noun
びん,Flight,便,noun
ピンク,Pink,null,adjective
びんぼう（な）,poor,貧乏,adjective
ファイル,file / portfolio,null,noun
ふあん（な）,uneasy / worried,不安（な）,adjective
ブーツ,boots,null,noun
ふうふ,married couple / husband and wife,夫婦,noun
プール,swimming pool,null,noun
ぶか,subordinate,部下,noun
ふく,Clothes,服,noun
ふくしゅう,review of a lesson,復習,noun
ふくつう,stomachache,腹痛,noun
ふけいき,recession,不景気,noun
ふこう,misfortune,不幸,noun
ふしぎ（な）,Mysterious,不思議（な）,noun
ふじさん,Mt. Fuji,富士山,noun
ぶたい,stage,舞台,noun
ふたつ,Two,二つ,noun
ふたつめのかどをひだりにまがる,Turn left at the second corner (Directions),二つ目の角を左に曲がる,other
ぶたにく,pork,豚肉,noun
ふたり,Two people,二人,other
ふたりずつ,Two people each,二人ずつ,noun
ぶちょう,department manager,部長,noun
ふつう,Local,普通,noun
ふつか,2nd day of the month,二日,noun
ふつか,two days,二日,other
ぶっか,(consumer prices),物価,noun
ふつかかん,for two days,二日間,noun
ふつかかん,Two days,二日間,noun
ふつかよい,Hangover,二日酔い,noun
ふとっています,to be on the heavy side,太っています,u-verb
ふとる,To gain weight,太る,u-verb
ふなびん,Surface mail,船便,noun
ふね,Ship / Boat,船,noun
ふべん,inconvenience,不便,noun
ふべん（な）,inconvenient,不便（な）,adjective
ふぼ,Father and Mother,父母,noun
ふむ,to step on,踏む,u-verb
ふゆ,Winter,冬,noun
ふゆやすみ,winter break,冬休み,noun
ふる,to turn down (somebody) / to reject / to jilt,null,u-verb
ふるい,Old (for things),古い,adjective
ぶれいな,rude,無礼な,adjective
プレセント,Present,null,noun
ブロー,(Barber/Beauty Salon) blow-dry,null,noun
プロジェクト,project,null,noun
プロポーズする,to propose marriage,null,irr-verb
フロント,(At the hotel) receptionist / front desk,null,noun
ぶんか,Culture,文化,noun
ぶんがく,Literature,文学,noun
ぶんかつばらい,payment in installments,分割払い,noun
ぶんぽう,Grammar,文法,noun
ぶんめい,Civilization,文明,noun
ぶんや,field / realm,分野,noun
ぶんや,realm / field,分野,noun
へいわ,peace,平和,noun
へいわきねんしりょうか,Peace memorial Museum,平和記念資料館,noun
ページ,Page,null,noun
へた (な),Poor at,下手な,adjective
へた（な）,Clumsy / poor at,へた（な）,adjective
ペット,pet,null,noun
べつに　＋Negative,Nothing in particular,別に　＋Negative,other
べつに　＋Negative,Nothing in particular,別に　＋Negative,other
べつべつに,Separately,別々に,noun
へや,Room,部屋,noun
ぺらぺら（な）,fluent,null,adjective
ペン,Pen,null,noun
へん（な）,strange / unusual,変,adjective
べんきょうする,To study,勉強する,irr-verb
べんごし,lawyer,弁護士,noun
へんじ,Reply,返事,noun
べんぴです,I am constipated.,便秘です,other
へんぴんする,to return (merchandise),返品する,irr-verb
べんり（な）,Convenient,便利（な）,adjective
ほ（う）っておく,to leave (someone/something) alone / to neglect,放っておく,u-verb
ほうげん,Dialect,方言,noun
ぼうし,Hat / Cap,null,noun
ほうそう,broadcast,放送,noun
ぼうねんかい,year-end party,忘年会,noun
ほうほう,method,方法,noun
ほうもん,visit,訪問,noun
ホームシック,Homesickness,null,noun
ホームステイ,Homestay / Living with a local family,null,noun
ホームレス,homeless,null,noun
ボール,ball,null,noun
ほかに,anything else,null,other
ほかの,other,null,other
ぼく,I (used by men),僕,noun
ほくせい,Northwest,北西,noun
ポケット,pocket,null,noun
ほけん,insurance,保険,noun
ほけんにはいる,To buy insurance,保険に入る,u-verb
ぼご,Mother Tounge,母語,noun
ぼしゅう,recruitment,募集,noun
ポスター,poster,null,noun
ホストファミリー,Host Family,null,noun
ほっかいどう,Hokkaido,北海道,noun
ほっきょく,North Pole,北極,noun
ポップコーン,popcorn,null,noun
ホテル,Hotel,null,noun
ほどう,sidewalk,歩道,noun
ボブ・マーリーみたいなかみがたにしたいんですが,(Barber/Beauty Salon) I want my hair to be like bob marley's,ボブﾞ・マーリーみたいな髪形にしたいんですが,other
ほほえむ,to smile,微笑む,u-verb
ほめる,to praise / to say nice things,null,ru-verb
ホワイトデー,White Day,null,noun
ほん,Book,本,noun
ホンコン,hong kong,香港,noun
ほんとうですか,Really?,本当ですか,other
ほんとうに,really,本当に,noun
ほんとうに,really,本当に,other
ほんとうは,in fact / originally,本当は,other
ほんね,real intention,本音,noun
ほんや,Bookstore,本屋,noun
ほんやくする,to translate,翻訳する,irr-verb
まあまあ,okay / so-so,null,other
まいあさ,Every morning,毎朝,noun
まいあさ,every morning,毎朝,other
まいしゅう,Every week,毎週,noun
まいすう,number of flat things,枚数,noun
まいつき,every month,毎月,noun
マイナス,Minus,null,noun
まいにち,Every day,毎日,noun
まいねん／まいとし,Every year,毎年,noun
まいばん,Every night,毎晩,noun
まいる,Extra-modest expression for いく／くる,参る,u-verb
まえ,before . . .,前,other
まえ,Before / Front,前,noun
まえ,Front,前,other
まえうり,Advance sale,前売り,noun
まえがみ,(Barber/Beauty Salon) bangs,前髪,noun
まがる,To turn (right/left),まがる曲がる,u-verb
まける,to lose ( a match),負ける,ru-verb
まことに,really (very polite),誠に,other
まじめ（な）,serious / sober / diligent,null,adjective
まず,first of all,null,other
また,Again,null,other
また,in addition,null,other
まだ,still,null,other
まだ　＋Negative,Not . . . yet,null,other
またせる,to keep (someone) waiting,待たせる,ru-verb
まち,Town; city,町,noun
まちあいしつ,waiting room,待合室,noun
まちあいしつ,waiting room,待合室,noun
まちがい,mistake,間違い,noun
まちがえる,to make a mistake,間違える,ru-verb
まちどおしい,to wait eagerly for,待ち遠しい,other
まつ,To wait,待つ,u-verb
まっすぐ,Straight,null,noun
まっすぐいって、みっつめのかどをみぎにまがってください。ゆうびんきょくはみちにありますよ,Go straight and turn right at the third corner. The post office is on the right. (Directions),まっすぐ行って、三つ目の角を右に曲がってください。郵便局は右側にありますよ。,other
まったく,entirely,全く,noun
まと,target,的,noun
まど,Window,窓,noun
まどぐち,Counter,窓口,noun
まなぶ,To study,学ぶ,u-verb
まにあう,to be in time,間に合う,u-verb
マフラー,Winter scarf,null,noun
まもなくはっしゃします,We will be Leaving soon (At the station),まもなく発車します,other
まよなか,midnight,真夜中,noun
まる,Correct,null,noun
まるい,Round,円い,noun
まわす,to turn,回す,u-verb
まんいんでんしゃ,Jam-packed train,満員電車,noun
まんが,Comic,漫画,noun
まんが,Comic book,漫画,noun
まんがか,Cartoonist,漫画家,noun
マンション,multistory apartment building / condominium,null,noun
まんなか,center,真ん中,noun
みえる,To be visible,見える,ru-verb
みがく,To brush (teeth) / to polish,磨く,u-verb
みかた,person on one's side,味方,noun
みかん,mandarin orange,null,noun
みぎ,Right (directional),右,other
みぎがわ,Right side,右側,noun
みぎて,Right hand,右手,noun
みぎにまがる,Turn right (Directions),右に曲がる,other
みこん,unmarried,未婚,noun
みじかい,short (length),短い,adjective
みず,Water,水,noun
みずいろ,Light Blue,水色,adjective
みずうみ,Lake,湖,noun
みずぎ,Bathing suit,水着,noun
みずぶそく,lack of water,水不足,noun
みずぶそく,lack of water,水不足,other
みせ,shop,店,noun
みせる,to show,見せる,ru-verb
みそ,soybean paste,味噌,noun
みち,Way / Road,道,noun
みち,way / road / directions,道,noun
みちにまよう,To become lost / to lose one's way,道に迷う,u-verb
みちのひだりがわ,Left side of the street (Directions),道の左側,other
みちのみぎがわ,Right side of the street (Directions),道の右側,other
みちをわたる,Cross the street (Directions),道を渡る,other
みっか,3rd day of the month,三日,noun
みっか,Three days,三日,noun
みっか,three days,三日,other
みつかる,to be found,見つかる,u-verb
みつける,To find,見つける,ru-verb
みっつ,Three,三つ,noun
みどり,Green,緑,adjective
みどり,green,緑,noun
みどりのセーター,Green Sweater,緑のセーター,noun
